doc_id,rule_name,category,span_text,context
11420,PLACE,PLACE,bar,"expression in every bar, all of which"
11420,PERSON,PERSON,artists,"talentless rap ""artists"" call the same mode"
11420,PERSON,PERSON,artist,disfigurements of the artist's own choosing. The
11420,PERSON,PERSON,artist,only this true artist had recorded the
11422,MEMORY,MEMORY,nostalgic,"that has a nostalgic air about it,"
11422,PLACE,PLACE,University,post at the University of Edinburgh where
11423,BODY,BODY,ears,"least to my ears. It's the ""Poem"
11423,PERSON,PERSON,listeners,be unfamiliar to listeners. The one piece
11423,PERSON,PERSON,listeners,I suspect most listeners will gravitate to
11427,BODY,BODY,hand,in the left hand to the melody
11427,BODY,BODY,touch,"a light, delicate touch. In contrast, Nebolsin"
11427,MEMORY,MEMORY,reminds me of,inspiring music that reminds me of what
11427,PLACE,PLACE,Concert Hall,"2009 at Wyastone Concert Hall, Monmouth, UK."
11428,PERSON,PERSON,singer,"a musically versatile singer, here singing in"
11428,PERSON,PERSON,artist,a rather inert artist concerned more with
11428,PERSON,PERSON,fans,too highly to fans of Ghiaurov and
11438,PERSON,PERSON,listeners,"for example, where listeners familiar with the"
11441,BODY,BODY,hearing,on the first hearing.Simon Trpceski understands the
11441,BODY,BODY,feeling,an intensity of feeling that goes beyond
11441,PERSON,PERSON,artist,that reveals an artist completely immersed in
11441,PERSON,PERSON,artist,concerto this young artist conveys an intensity
11441,PERSON,PERSON,artists,month the two artists join forces with
11442,PERSON,PERSON,Listeners,end of passages. Listeners familiar with Gluck's
11442,PERSON,PERSON,listeners,music recordings allows listeners to become familiar
11442,PERSON,PERSON,listeners,to start. But listeners who love Gluck
11443,PLACE,PLACE,room,although there is room for it on
11443,PLACE,PLACE,room,in spite of room) and Polonaise-Fantaisie are
11518,BODY,BODY,breath,the scale. Her breath control is exemplary
11518,MEMORY,MEMORY,reminds me of,"its flame-like intensity, reminds me of Rosa"
11519,BODY,BODY,eye,slip past the eye and ear of
11519,BODY,BODY,physically,"exceptional artist, a physically stunning mezzo-soprano whose"
11519,PLACE,PLACE,University,"degrees from Yale University, the Eastman School"
11519,PLACE,PLACE,School,"University, the Eastman School of Music, and"
11519,PLACE,PLACE,University,"Music, and the University of Houston, and"
11519,PLACE,PLACE,School,and the Juilliard School. He currently teaches
11519,PLACE,PLACE,School,at the Yale School of Music.'His First
11519,PERSON,PERSON,artist,"is an exceptional artist, a physically stunning"
11519,PERSON,PERSON,artists,cannot imagine an artists more qualified to
11523,BODY,BODY,hearing,the pleasure of hearing him conduct both
11523,BODY,BODY,eye,these recordings an eye opener. I eagerly
11523,MEMORY,MEMORY,I remember,his interpretive skills. I remember well Venzago
11523,PLACE,PLACE,bar,or exceed the bar Jochum set on
11523,PLACE,PLACE,bar,"the recording. The bar set by Sony,"
11523,PERSON,PERSON,fans,"die hard Bruckner fans, but especially to"
11526,BODY,BODY,touch,also have a touch of the self-aware
11526,BODY,BODY,eye,twinkle in his eye and regrets in
11526,BODY,BODY,heart,regrets in his heart.What is revealed in
11526,BODY,BODY,touch,his sustaining melodic touch and balance with
11526,MEMORY,MEMORY,childhood,Rachmaninov's recordings in childhood. You can sense
11532,BODY,BODY,hearing,are well worth hearing and owning.As though
11532,BODY,BODY,hearing,more introspection but hearing Dudamel's ideas at
11533,PERSON,PERSON,listeners,impact. For many listeners this will be
11533,PERSON,PERSON,listeners,objections reminded early listeners of the terrors
11534,BODY,BODY,ears,role. To my ears there is little
11534,BODY,BODY,touching,she is especially touching at key moments
11534,PERSON,PERSON,singers,creep in.Yet two singers are simply glorious.
11534,PERSON,PERSON,singer,"Kaufmann's preening Italian singer, effortlessly delivering an"
11535,BODY,BODY,heart,with a tender heart. I'm so grateful
11537,PLACE,PLACE,College,"Choir of Trinity College, Cambridge (Polyphony, in"
11538,BODY,BODY,hearing,I discovered after hearing his impressive Britten
11550,BODY,BODY,hearing,completeness it's worth hearing two obscure orchestral
11550,BODY,BODY,feet,quick on its feet works well. The
11550,PLACE,PLACE,School,"the Second Viennese School, and the tragic"
11557,BODY,BODY,tears,"rerum"" (there are tears for things). The"
11558,PLACE,PLACE,City,"case, the Singing City Choir of Philadelphia)."
11561,BODY,BODY,hand,"on the other hand, would normally demand"
11561,BODY,BODY,heart,"i figli"" with heart thumping, blood pumping"
11561,BODY,BODY,blood pumping,"with heart thumping, blood pumping passion. This"
11561,BODY,BODY,breath,her gasps for breath are perfectly placed
11561,BODY,BODY,breath,air meets human breath and breeds it
11561,PERSON,PERSON,singer,"rendered by each singer. Historically, baroque operas"
11561,PERSON,PERSON,singer,between composer and singer. The composer would
11561,PERSON,PERSON,singer,"final piece. The singer, on the other"
11561,PERSON,PERSON,singers,the parties as singers fought the composer
11561,PERSON,PERSON,singers,upstage the other singers. Having said this
11561,PERSON,PERSON,singers,Who were these singers? Sesostri was billed
11561,PERSON,PERSON,singer,"electrifying, a great singer and voice actress."
11561,PERSON,PERSON,singers,peek into the singers' demands imposed on
11562,PLACE,PLACE,school,"to the French school of tragedie lyrique,"
11562,PLACE,PLACE,room,"at times, leaving room for short ensembles"
11562,PERSON,PERSON,singers,"only accompany the singers, but comment on"
11562,PERSON,PERSON,singers,"arias, rather the singers display virtuosic and"
11562,PERSON,PERSON,singers,as the famous singers of the baroque
11562,PERSON,PERSON,singer,Tito. This powerful singer has subsequently sung
11562,PERSON,PERSON,singer,expecting from this singer who I had
11562,PERSON,PERSON,singers,has urged his singers to act using
11562,PERSON,PERSON,singers,many of the singers and obligatto members
11566,BODY,BODY,hearing,the choir or hearing on the Christmas
11566,PERSON,PERSON,singers,adapted to the singers available for that
11569,PLACE,PLACE,School,to the Lawrenceville School. The acoustics are
11570,BODY,BODY,hand,the disc at hand is hardly less
11571,BODY,BODY,hearing,"in ""seventh heaven,"" hearing such a hearty,"
11571,PLACE,PLACE,School,of Music EmeritusThe School of MusicArizona State
11571,PLACE,PLACE,University,of MusicArizona State University
11573,PERSON,PERSON,my friend,wish to read my friend David Bryson's
11573,PERSON,PERSON,my friend,[Box Set] and my friend Scott Morrison's
11573,PERSON,PERSON,listeners,"Sestleton, Suffolk, UK.New listeners sometimes are wary"
11576,PERSON,PERSON,people,theatres and more people the piano was
11577,BODY,BODY,hearing,detect on first hearing. His sources of
11577,BODY,BODY,ears,but to my ears his affective personality
11577,BODY,BODY,hearing,emotive on first hearing yet formidably dense
11581,BODY,BODY,body,has created a body of music that
11581,PLACE,PLACE,University,Medicine at the University of Michigan Medical
11581,PLACE,PLACE,School,"of Michigan Medical School, Dr. Fine has"
11581,PLACE,PLACE,room,"in a darkened room. Slow and slinky,"
11583,BODY,BODY,heart,they are the heart of Beethoven and
11583,BODY,BODY,hand,"Chailly.On the other hand, there has been"
11583,PERSON,PERSON,people,you would hear people say who just
11583,PERSON,PERSON,listeners,great music. For listeners who feel this
11584,BODY,BODY,hearing,tone that's worth hearing for its sake
11584,MEMORY,MEMORY,years ago,"dumped it off years ago. Yes, Beethoven"
11584,PLACE,PLACE,bar,"beat of the bar to register, let"
11584,PLACE,PLACE,bar,"of the final bar, which is the"
11584,PLACE,PLACE,bar,"beat in the bar? To me, it's"
11584,PERSON,PERSON,fans,will find many fans and will sell
11585,BODY,BODY,body,"is infectious. His body, mind, and soul"
11586,BODY,BODY,hearing,8) on first hearing feeling that Chailly
11586,BODY,BODY,feeling,on first hearing feeling that Chailly had
11586,BODY,BODY,feeling,"insight, depth of feeling, innate talent, and"
11586,PLACE,PLACE,bar,with the first bar every time a
11589,BODY,BODY,ears,to more new ears than a thousand
11600,PLACE,PLACE,house,in the opera house. I was struck
11602,BODY,BODY,hearing,are all worth hearing and can be
11602,PERSON,PERSON,people,"For most of people, the only symphony"
11603,PERSON,PERSON,people,"attention back to people, who in themselves"
11603,PERSON,PERSON,singers,"by the same singers, the differences amount"
11604,BODY,BODY,hand,the recording at hand is that it
11610,BODY,BODY,blood,"music in their blood, so to speak."
11610,PERSON,PERSON,artists,"rightly, by British artists who had grown"
11611,BODY,BODY,blood,"find the real blood in this pioece,"
11611,BODY,BODY,touch,with the delicate touch provided by Previn.
11611,PERSON,PERSON,artists,"the planet's top artists, he is a"
11620,BODY,BODY,hand,"on the other hand, offer a less"
11620,BODY,BODY,feeling,music making. This feeling of corporate and
11620,BODY,BODY,touch,with a light touch which allows Beethoven's
11620,PLACE,PLACE,concert hall,of a substantial concert hall and seems
11623,BODY,BODY,hearing,into thinking you&#8217;re hearing a solo English
11623,BODY,BODY,breath,"of space to breath, and don&#8217;t rush"
11625,PERSON,PERSON,singer,"MacKay) and the singer, Rinde Eckert. It"
11625,PERSON,PERSON,singers,lots of trained singers who would go
11625,PERSON,PERSON,singers,all these untrained singers with very cool
11626,BODY,BODY,feeling,There is the feeling of an unfolding
11626,PLACE,PLACE,concert hall,more of the concert hall than the
11627,BODY,BODY,heart,directly to the heart of the matter.All
11627,BODY,BODY,breath,"so well and breath!), here and there"
11627,PLACE,PLACE,bar,"Frezzolini, ten. Poggi, bar. Colini, harps. Verdi,"
11627,PERSON,PERSON,People,a Wagnerian length. People awaited from Verdi
11627,PERSON,PERSON,Singers,unlucky love story. Singers wanted their occasion.
11627,PERSON,PERSON,singer,reliable supporting role singer and he appropriately
11627,PERSON,PERSON,singers,While the superb singers and the excellent
11627,PERSON,PERSON,fans,"and, for Caball&eacute; fans, a quite obligatory"
11627,PERSON,PERSON,fans,"obligatory one.For Verdi's fans, I think the"
11628,PERSON,PERSON,people,Beethoven for cautious people though but will
11630,BODY,BODY,ears,"and to my ears, the piano parts"
11630,BODY,BODY,heart,it touches the heart. The most plangent
11631,PLACE,PLACE,bar,"with its 61 bar ostinato hurdy-gurdy drone,"
11631,PERSON,PERSON,singer,both pianist and singer combining to create
11631,PERSON,PERSON,fans,beloved of the fans of too many
11631,PERSON,PERSON,singers,many modern German singers. He is a
11631,PERSON,PERSON,singer,is a Lieder singer in the fine
11632,PERSON,PERSON,singer,"get the Austrian singer, Florian Boesch, who"
11632,PERSON,PERSON,singer,supple blending between singer and accompanist is
11632,PERSON,PERSON,singers,with more strenuous singers like Mark Padmore
11639,MEMORY,MEMORY,reminds me of,whole canon that reminds me of these
11641,BODY,BODY,heart,to tear your heart out.Mimi Benzell is
11641,BODY,BODY,feeling,but with no feeling of impatience. The
11641,PERSON,PERSON,listeners,excellent. Old Met listeners will recognize the
11642,PERSON,PERSON,singer,taken by one singer. Roberta Peters sings
11642,PERSON,PERSON,singers,recordings of other singers are not as
11644,BODY,BODY,body,composed. No other body of music for
11644,PERSON,PERSON,listeners,sound bizarre to listeners who've only heard
11648,BODY,BODY,feeling,with a remarkable feeling for every mood
11648,BODY,BODY,touching,conductor's instinct for touching the heart -
11648,BODY,BODY,heart,for touching the heart - all those
11648,BODY,BODY,hearing,we could be hearing the shepherds at
11648,BODY,BODY,breath,and a long breath to handle any
11648,BODY,BODY,touch,"sleepy. ""What a touch,"" I thought to"
11648,PERSON,PERSON,listeners,probably catch most listeners' attention and make
11657,BODY,BODY,Hearing,forces heard here. Hearing a young conductor
11657,BODY,BODY,touch,idea for his touch in standard repertoire
11657,BODY,BODY,hand,"On the other hand, the first item,"
11657,BODY,BODY,touch,"an optional expressive touch, to be used"
11657,BODY,BODY,touch,"Ticciati's sensitive, civilized touch may find its"
11657,PLACE,PLACE,at home,excited Dudamel-like enthusiasm at home in the
11662,BODY,BODY,hand,On the other hand Karajan's Honegger received
11662,BODY,BODY,hand,"Ansermet.On the other hand, like Munch again,"
11662,BODY,BODY,touch,it with a touch more bite were
11662,BODY,BODY,hearing,"most ""Debussiste"". Until hearing Jurowski, I had"
11663,BODY,BODY,ears,"Schoenberg, the still-ringing-in-my-ears, Teutonic over-the-topness of Wagner,"
11663,MEMORY,MEMORY,I remember,`Pastorale d'ete' and I remember as a
11663,PLACE,PLACE,school,"burning down the school, and my wife"
11663,PERSON,PERSON,my wife,"the school, and my wife is a"
11664,BODY,BODY,feeling,"always been a feeling of being shortchanged,"
11664,PERSON,PERSON,listeners,"production. For many listeners, this seems to"
11676,BODY,BODY,heart,way to the heart of Spain. Rudolf
11676,BODY,BODY,blood,music in his blood and that he
11676,BODY,BODY,ears,"first-rate to my ears: warm and detailed,"
11676,BODY,BODY,hand,lovely Tempranillo at hand!The Program:01) Albeniz: Evocacion
11676,PLACE,PLACE,School,through the Barcelona School founded early in
11676,PLACE,PLACE,school,product of Marshall's school. These Spanish pianists
11678,MEMORY,MEMORY,years ago,the recording). Many years ago I had
